epoch,step,seen_frames,total_loss,rho_loss,potential_loss,pc_loss,alpha_loss_mean,phi_loss_mean,rank_loss_mean,correlation_mean,spearman_correlation_mean,slope_mean,PC1_alpha_loss,PC1_phi_loss,PC1_rank_loss,PC1_correlation,PC1_spearman_correlation,PC1_slope,PC2_alpha_loss,PC2_phi_loss,PC2_rank_loss,PC2_correlation,PC2_spearman_correlation,PC2_slope
439,58826,40000,7.614527702331543,0.00026593843358568847,0.011356455273926258,7.6029052734375,0.005673256702721119,3.2341270446777344,0.0,0.3308035135269165,0.34570860862731934,19.243988037109375,4.426330633577891e-05,0.4530046880245209,0.0,0.20663993060588837,0.20041793584823608,7.045704364776611,0.011302250437438488,6.015249252319336,0.0,0.45496711134910583,0.4909992814064026,31.442270278930664
440,58960,40000,13.96276569366455,0.0001996616629185155,0.010862849652767181,13.951703071594238,0.012599635869264603,5.715888500213623,0.0,0.34810736775398254,0.370198130607605,20.369924545288086,0.0001417501480318606,0.4385867416858673,0.0,0.20663763582706451,0.2098839282989502,6.943675994873047,0.02505752071738243,10.993189811706543,0.0,0.4895770847797394,0.5305123329162598,33.796173095703125
441,59094,40000,7.061038494110107,0.0002594963589217514,0.00853385403752327,7.052245140075684,0.008083253167569637,2.71779727935791,0.0,0.32564035058021545,0.3294268846511841,19.490806579589844,0.0019335803808644414,0.5157241225242615,0.0,0.18806204199790955,0.15767902135849,6.545591354370117,0.014232926070690155,4.919870376586914,0.0,0.46321865916252136,0.5011747479438782,32.43601989746094
442,59228,40000,6.55776834487915,0.0001827642263378948,0.011272442527115345,6.546313285827637,0.006956866011023521,2.577470064163208,0.0,0.33167794346809387,0.34866154193878174,19.230602264404297,1.3222515008237679e-05,0.4193176329135895,0.0,0.20173776149749756,0.19680583477020264,6.929714202880859,0.013900509104132652,4.735622406005859,0.0,0.4616181254386902,0.5005172491073608,31.5314884185791
443,59362,40000,8.248501777648926,0.0003394435625523329,0.012184759601950645,8.235977172851562,0.0042298221960663795,3.6950066089630127,0.0,0.31892016530036926,0.35171613097190857,18.58104133605957,0.0005081797135062516,0.35215896368026733,0.0,0.2003168910741806,0.22254061698913574,6.908421516418457,0.007951464504003525,7.037854194641113,0.0,0.43752342462539673,0.4808916449546814,30.253662109375
444,59496,40000,9.968666076660156,0.0002525290474295616,0.01081189513206482,9.957601547241211,0.0037766597233712673,4.601134777069092,0.0,0.3221173584461212,0.34529930353164673,18.46970558166504,0.0002360343059990555,0.3862791061401367,0.0,0.20803608000278473,0.21309411525726318,7.0512189865112305,0.007317285053431988,8.815990447998047,0.0,0.4361986219882965,0.4775044918060303,29.888193130493164
445,59630,40000,6.853081703186035,0.000179280512384139,0.007684872951358557,6.845217704772949,0.005868471227586269,2.835761785507202,0.0,0.3363144099712372,0.3441697955131531,19.41609001159668,0.00018483797612134367,0.42300495505332947,0.0,0.21352027356624603,0.19857162237167358,7.179959297180176,0.011552104726433754,5.248518466949463,0.0,0.45910853147506714,0.48976796865463257,31.652219772338867
446,59764,40000,6.787510395050049,0.000509658653754741,0.007040975149720907,6.779959678649902,0.005177944432944059,2.872185230255127,0.0,0.3258942663669586,0.32034555077552795,19.11795425415039,0.0014045268762856722,0.42111724615097046,0.0,0.19843880832195282,0.1625555157661438,6.849010467529297,0.00895136222243309,5.323253154754639,0.0,0.4533497393131256,0.4781355857849121,31.38689613342285
447,59898,40000,11.821599006652832,0.0006115861469879746,0.012830213643610477,11.808156967163086,0.003991992678493261,5.504879474639893,0.0,0.3160775601863861,0.3472764492034912,18.14249610900879,0.0001954882318386808,0.6158691644668579,0.0,0.19692182540893555,0.21363866329193115,6.598039150238037,0.007788497023284435,10.393889427185059,0.0,0.43523329496383667,0.48091423511505127,29.686952590942383
448,60032,40000,7.308234214782715,0.00023739197058603168,0.009181017056107521,7.298815727233887,0.005736590828746557,3.0757486820220947,0.0,0.3249988257884979,0.33018583059310913,19.188241958618164,0.0007765965419821441,0.36960506439208984,0.0,0.19543935358524323,0.17250823974609375,6.849871635437012,0.010696585290133953,5.7818922996521,0.0,0.45455828309059143,0.4878634214401245,31.526611328125
449,60166,40000,7.139138221740723,0.00018821236153598875,0.012061902321875095,7.126888275146484,0.00680718244984746,2.882725954055786,0.0,0.3357912600040436,0.3595426082611084,19.476402282714844,0.0006660714279860258,0.6006803512573242,0.0,0.2175014615058899,0.21896761655807495,7.438539505004883,0.01294829323887825,5.164771556854248,0.0,0.45408105850219727,0.5001175999641418,31.514263153076172
450,60300,40000,8.162467956542969,0.00017731398111209273,0.009604987688362598,8.15268611907959,0.0076862843707203865,3.3077144622802734,0.0,0.337194561958313,0.3568163216114044,19.4794921875,0.00026881921803578734,0.6205009818077087,0.0,0.2153100073337555,0.20586711168289185,7.377338409423828,0.015103749930858612,5.994927883148193,0.0,0.4590791165828705,0.507765531539917,31.581647872924805
451,60434,40000,13.23616886138916,0.00019730461644940078,0.010298523120582104,13.225672721862793,0.003654665080830455,6.247369766235352,0.0,0.3161005973815918,0.3509562313556671,17.94451904296875,0.0006338006933219731,0.3084154725074768,0.0,0.2074424773454666,0.22405016422271729,6.996922492980957,0.006675529293715954,12.186324119567871,0.0,0.4247587025165558,0.47786229848861694,28.89211654663086
452,60568,40000,8.217541694641113,0.00021969708905089647,0.009433413855731487,8.20788860321045,0.0065831029787659645,3.445634126663208,0.0,0.31873348355293274,0.345884770154953,18.612491607666016,0.00023415284522343427,0.6035969853401184,0.0,0.18996800482273102,0.18844527006149292,6.545839309692383,0.012932052835822105,6.287671089172363,0.0,0.44749894738197327,0.5033242702484131,30.67914581298828
453,60702,40000,8.224928855895996,0.0002802128728944808,0.011676128022372723,8.212972640991211,0.006348791997879744,3.471607208251953,0.0,0.3259437084197998,0.35698723793029785,18.72846031188965,0.00018887109763454646,0.44155246019363403,0.0,0.2028912454843521,0.21343547105789185,6.852078914642334,0.012508712708950043,6.501661777496338,0.0,0.4489961564540863,0.5005390048027039,30.604843139648438
454,60836,40000,9.065508842468262,0.00018620683113113046,0.011836281977593899,9.053486824035645,0.005195858422666788,4.007157325744629,0.0,0.32932037115097046,0.34505781531333923,19.252342224121094,6.581804336747155e-05,0.5368548035621643,0.0,0.20783282816410065,0.20211303234100342,7.060559272766113,0.010325898416340351,7.477459907531738,0.0,0.4508078992366791,0.48800259828567505,31.444124221801758
455,60970,40000,5.572919845581055,0.0001808054221328348,0.009319043718278408,5.563419818878174,0.006056825630366802,2.176027297973633,0.0,0.3259095251560211,0.33966898918151855,19.23613929748535,0.0003213279414921999,0.35729488730430603,0.0,0.20301581919193268,0.18232989311218262,7.074063777923584,0.011792323552072048,3.9947597980499268,0.0,0.44880324602127075,0.4970080852508545,31.398216247558594
456,61104,40000,11.765504837036133,0.00022102608636487275,0.008509460836648941,11.756773948669434,0.002864462323486805,5.591940402984619,0.0,0.31950491666793823,0.33413639664649963,18.627012252807617,0.00021280009241309017,0.8407843112945557,0.0,0.21447274088859558,0.1981724500656128,7.533078193664551,0.005516124423593283,10.343096733093262,0.0,0.4245370626449585,0.4701003432273865,29.720945358276367
457,61238,40000,9.00217342376709,0.0004270551726222038,0.008854994550347328,8.992891311645508,0.010081200860440731,3.488325595855713,0.0,0.3431769013404846,0.3587976098060608,19.951263427734375,6.623433000640944e-05,0.48032432794570923,0.0,0.20811480283737183,0.1993800401687622,7.196249485015869,0.02009616792201996,6.496326923370361,0.0,0.4782389998435974,0.5182151794433594,32.706275939941406
458,61372,40000,7.914679050445557,0.0002060762926703319,0.009540535509586334,7.904932498931885,0.0063613411039114,3.3163323402404785,0.0,0.3241727650165558,0.34129518270492554,19.02231216430664,0.0002988985215779394,0.479905903339386,0.0,0.19878201186656952,0.1827542781829834,6.822542667388916,0.012423783540725708,6.152758598327637,0.0,0.44956350326538086,0.4998360872268677,31.22208023071289
459,61506,40000,7.3647637367248535,0.0003201721701771021,0.009883077815175056,7.354560375213623,0.007452234625816345,2.9320566654205322,0.0,0.33274969458580017,0.3529069423675537,19.47589111328125,5.721027719118865e-06,0.42801010608673096,0.0,0.20140452682971954,0.20193606615066528,6.923729419708252,0.014898748137056828,5.436103343963623,0.0,0.4640948474407196,0.5038778185844421,32.028053283691406
460,61640,40000,19.619199752807617,0.00038794559077359736,0.009194198995828629,19.609617233276367,0.0021024008747190237,9.594568252563477,0.0,0.31352347135543823,0.3411179184913635,17.744884490966797,0.001073528197593987,0.7087664604187012,0.0,0.21870030462741852,0.226904034614563,7.5247979164123535,0.0031312736682593822,18.480369567871094,0.0,0.40834662318229675,0.45533180236816406,27.9649715423584
461,61774,40000,8.410578727722168,0.00022732674551662058,0.00983851496130228,8.4005126953125,0.006789886858314276,3.521267890930176,0.0,0.3273927569389343,0.35489025712013245,19.234039306640625,4.9920759920496494e-05,0.49264848232269287,0.0,0.20551924407482147,0.20441120862960815,7.094152927398682,0.013529852963984013,6.549887180328369,0.0,0.449266254901886,0.5053693056106567,31.373924255371094
462,61908,40000,8.343157768249512,0.0003187001566402614,0.015544258058071136,8.32729434967041,0.008314346894621849,3.3322126865386963,0.0,0.32373711466789246,0.3567101061344147,19.2514705657959,0.00014548847684636712,0.7220080494880676,0.0,0.18794266879558563,0.19966959953308105,6.478884696960449,0.016483204439282417,5.942417144775391,0.0,0.4595315456390381,0.5137506127357483,32.02405548095703
463,62042,40000,11.144912719726562,0.00034495213185437024,0.008027147501707077,11.136540412902832,0.006079977378249168,4.960272312164307,0.0,0.3246227204799652,0.3387497365474701,19.12861442565918,0.00038606187445111573,0.5985395312309265,0.0,0.2008724957704544,0.18037092685699463,6.938531875610352,0.011773892678320408,9.322005271911621,0.0,0.4483729302883148,0.49712854623794556,31.318696975708008
464,62176,40000,6.072694301605225,0.00017943084822036326,0.00720902718603611,6.065305709838867,0.007633920293301344,2.2692606449127197,0.0,0.33152326941490173,0.3535076975822449,19.25674819946289,1.6529585309399408e-06,0.35654792189598083,0.0,0.20128567516803741,0.20000237226486206,6.873317241668701,0.015266187489032745,4.181973457336426,0.0,0.46176084876060486,0.5070130228996277,31.640180587768555
465,62310,40000,8.035881996154785,0.00022484606597572565,0.007786131929606199,8.027871131896973,0.004261694848537445,3.587766170501709,0.0,0.3205859959125519,0.350378155708313,18.679794311523438,0.00034020497696474195,0.4317518472671509,0.0,0.20568400621414185,0.2175469994544983,7.01578426361084,0.008183185011148453,6.743780612945557,0.0,0.4354879856109619,0.4832093119621277,30.34380340576172
466,62444,40000,6.703235626220703,0.00020946016593370587,0.007600664626806974,6.695425510406494,0.008833254687488079,2.4643874168395996,0.0,0.3321837782859802,0.3629574775695801,19.46586036682129,9.041891462402418e-05,0.3453230559825897,0.0,0.20101967453956604,0.20945405960083008,6.797396183013916,0.01757609099149704,4.583451747894287,0.0,0.4633478820323944,0.5164608955383301,32.13432312011719
467,62578,40000,13.365058898925781,0.000280495936749503,0.008909287862479687,13.35586929321289,0.013208271935582161,5.357107162475586,0.0,0.3468380272388458,0.3825637400150299,20.578601837158203,0.000929176458157599,0.5383351445198059,0.0,0.21162477135658264,0.2281787395477295,7.362764835357666,0.025487367063760757,10.17587947845459,0.0,0.482051283121109,0.5369487404823303,33.794437408447266
468,62712,40000,7.702785491943359,0.0002574357495177537,0.009240279905498028,7.6932878494262695,0.009005212225019932,2.946122646331787,0.0,0.3440339267253876,0.3517596423625946,20.0765380859375,0.00033626746153458953,0.5762317776679993,0.0,0.21630454063415527,0.1916077733039856,7.42470645904541,0.0176741573959589,5.316013336181641,0.0,0.4717633128166199,0.5119115114212036,32.728370666503906
469,62846,40000,8.432229042053223,0.00019744716701097786,0.011974590830504894,8.42005729675293,0.009667311795055866,3.243297576904297,0.0,0.32807400822639465,0.35478541254997253,19.389089584350586,0.00023785352823324502,0.7648069858551025,0.0,0.19006313383579254,0.18820542097091675,6.460968017578125,0.019096769392490387,5.72178840637207,0.0,0.46608486771583557,0.5213654041290283,32.31721115112305
470,62980,40000,12.378884315490723,0.0002544134622439742,0.00865825917571783,12.36997127532959,0.003676346503198147,5.8173508644104,0.0,0.3157573342323303,0.3467681109905243,18.199007034301758,0.00020479614613577724,0.3707728087902069,0.0,0.20635992288589478,0.21281981468200684,7.026711940765381,0.007147897034883499,11.26392936706543,0.0,0.4251547157764435,0.48071640729904175,29.37130355834961
471,63114,40000,24.49124526977539,0.00016837025759741664,0.006992929615080357,24.48408317565918,0.020804135128855705,10.161627769470215,0.0,0.3491179645061493,0.38010016083717346,20.980243682861328,0.00025246120640076697,0.5994767546653748,0.0,0.18862201273441315,0.1889093518257141,6.498820781707764,0.04135580733418465,19.723779678344727,0.0,0.5096139311790466,0.5712909698486328,35.461666107177734
472,63248,40000,14.879633903503418,0.00018683387315832078,0.010066445916891098,14.869380950927734,0.01171348337084055,6.263342380523682,0.0,0.33704498410224915,0.36188608407974243,20.26272201538086,7.37362279323861e-05,0.4062095284461975,0.0,0.19614599645137787,0.19232648611068726,6.750265121459961,0.023353230208158493,12.120474815368652,0.0,0.4779439866542816,0.5314456820487976,33.775177001953125
473,63382,40000,7.52948522567749,0.00016993102326523513,0.007627524901181459,7.521687984466553,0.01085574459284544,2.675269365310669,0.0,0.3445642292499542,0.36190223693847656,20.01222801208496,0.0001238371041836217,0.35069483518600464,0.0,0.21110646426677704,0.19930458068847656,7.2298736572265625,0.02158765122294426,4.999844074249268,0.0,0.4780219793319702,0.5244998931884766,32.79458236694336
474,63516,40000,5.388573169708252,0.00018535455456003547,0.012137877754867077,5.37624979019165,0.006196594797074795,2.0684654712677,0.0,0.32446524500846863,0.34880080819129944,19.18846893310547,1.0027912139776163e-05,0.3798784911632538,0.0,0.20120979845523834,0.19707351922988892,6.927867412567139,0.012383162043988705,3.757052421569824,0.0,0.4477207064628601,0.50052809715271,31.44906997680664
475,63650,40000,8.590961456298828,0.0003093003761023283,0.012107768096029758,8.578544616699219,0.005129969213157892,3.776275157928467,0.0,0.3305358588695526,0.3474874496459961,19.15763282775879,0.0002942575956694782,0.6609821915626526,0.0,0.2161312848329544,0.20583432912826538,7.4609198570251465,0.009965680539608002,6.891568183898926,0.0,0.4449404180049896,0.4891405701637268,30.854347229003906
476,63784,40000,9.569845199584961,0.0002737451286520809,0.012693321332335472,9.556878089904785,0.004808432422578335,4.297595977783203,0.0,0.319377601146698,0.3513104021549225,18.474668502807617,0.00017797114560380578,0.42703700065612793,0.0,0.20045998692512512,0.2133326530456543,6.766572952270508,0.009438893757760525,8.1681547164917,0.0,0.4382951855659485,0.4892881512641907,30.182764053344727
477,63918,40000,6.296941757202148,0.00013852566189598292,0.01045789010822773,6.286345481872559,0.005029239226132631,2.6402487754821777,0.0,0.3214137852191925,0.3336515426635742,19.08642578125,0.00039549818029627204,0.36797675490379333,0.0,0.19699516892433167,0.1803411841392517,6.858037948608398,0.00966298021376133,4.912520885467529,0.0,0.44583240151405334,0.48696190118789673,31.31481170654297
478,64052,40000,8.7696533203125,0.0002645191561896354,0.00824097078293562,8.761147499084473,0.003854908747598529,3.9950830936431885,0.0,0.32688233256340027,0.3388408422470093,18.866432189941406,0.00030918134143576026,0.6973089575767517,0.0,0.21757976710796356,0.19963496923446655,7.479601860046387,0.0074006360955536366,7.2928571701049805,0.0,0.43618491291999817,0.478046715259552,30.25326156616211
479,64186,40000,6.806650638580322,0.00017422139353584498,0.007181852590292692,6.799294471740723,0.007192668505012989,2.68038010597229,0.0,0.3210259675979614,0.32239556312561035,19.181425094604492,0.00255799968726933,0.7090179324150085,0.0,0.1866188943386078,0.15122556686401367,6.374497890472412,0.011827337555587292,4.651742458343506,0.0,0.45543307065963745,0.49356555938720703,31.988351821899414
480,64320,40000,11.19002628326416,0.00016545025573577732,0.008175131864845753,11.181685447692871,0.010983643122017384,4.492478370666504,0.0,0.3251110911369324,0.3556436598300934,19.557287216186523,0.0005831688176840544,0.6846553087234497,0.0,0.18935923278331757,0.17832183837890625,6.484030723571777,0.021384118124842644,8.300301551818848,0.0,0.4608629643917084,0.5329654812812805,32.63054275512695
481,64454,40000,8.726487159729004,0.00017233916150871664,0.006847856100648642,8.719467163085938,0.003815011354163289,3.9782323837280273,0.0,0.3178909718990326,0.34270408749580383,18.697439193725586,7.994832412805408e-05,0.3289690315723419,0.0,0.20844832062721252,0.20292818546295166,7.162664413452148,0.007550074253231287,7.627495765686035,0.0,0.42733362317085266,0.482479989528656,30.232213973999023
482,64588,40000,6.777695655822754,0.00016354158287867904,0.009282843209803104,6.768249034881592,0.005888170097023249,2.7953073978424072,0.0,0.32503119111061096,0.33562570810317993,19.435754776000977,0.0004431721172295511,0.4439338743686676,0.0,0.19652116298675537,0.17923778295516968,6.773329257965088,0.011333168484270573,5.14668083190918,0.0,0.45354121923446655,0.4920136332511902,32.09817886352539
483,64722,40000,9.513423919677734,0.0002028663584496826,0.006564943585544825,9.5066556930542,0.006249484606087208,4.1283793449401855,0.0,0.3223367929458618,0.3411382734775543,19.022598266601562,0.00033315137261524796,0.5634471774101257,0.0,0.1992555856704712,0.18176275491714478,7.014060020446777,0.012165817432105541,7.6933112144470215,0.0,0.44541803002357483,0.5005137920379639,31.03113555908203
484,64856,40000,8.334519386291504,0.00013278528058435768,0.006312859710305929,8.328073501586914,0.004809179808944464,3.683119058609009,0.0,0.32753241062164307,0.3467320203781128,19.334186553955078,0.0002123268786817789,0.4625052213668823,0.0,0.21331144869327545,0.20592725276947021,7.210336685180664,0.009406032972037792,6.903732776641846,0.0,0.4417533874511719,0.48753678798675537,31.45803451538086
485,64990,40000,12.100871086120605,0.0003043034812435508,0.008126563392579556,12.092440605163574,0.010538780130445957,4.992341995239258,0.0,0.3345065712928772,0.34003308415412903,20.140119552612305,0.0013708563055843115,0.6344418525695801,0.0,0.1891922950744629,0.16458743810653687,6.486502647399902,0.01970670372247696,9.350242614746094,0.0,0.4798208475112915,0.5154787302017212,33.79373550415039
486,65124,40000,7.759028434753418,0.0002590014773886651,0.008300348185002804,7.750469207763672,0.008511602878570557,3.024074077606201,0.0,0.3360774517059326,0.3543632924556732,19.56614112854004,4.4626169255934656e-05,0.37976112961769104,0.0,0.20575687289237976,0.19661110639572144,6.901464939117432,0.016978580504655838,5.668386936187744,0.0,0.46639806032180786,0.512115478515625,32.23081588745117
487,65258,40000,7.382789611816406,0.0002945351297967136,0.007701470982283354,7.374793529510498,0.005052603781223297,3.1821365356445312,0.0,0.32392770051956177,0.3506457507610321,19.028438568115234,0.00015878360136412084,0.3651316463947296,0.0,0.20761919021606445,0.2100365161895752,7.146213531494141,0.009946423582732677,5.999141216278076,0.0,0.4402362108230591,0.491254985332489,30.910663604736328
488,65392,40000,13.078691482543945,0.00017607254267204553,0.010234672576189041,13.068281173706055,0.0025828781072050333,6.275853157043457,0.0,0.30950838327407837,0.33731192350387573,18.092145919799805,3.428321360843256e-05,0.40910208225250244,0.0,0.20350700616836548,0.20468872785568237,6.950238227844238,0.005131472833454609,12.142603874206543,0.0,0.41550976037979126,0.4699351191520691,29.234054565429688
489,65526,40000,7.222326755523682,0.0002217670698883012,0.008330345153808594,7.213774681091309,0.006592796184122562,2.9476077556610107,0.0,0.3290499746799469,0.36281922459602356,18.995168685913086,0.0007547464338131249,0.5115237236022949,0.0,0.21577972173690796,0.22248882055282593,7.400211334228516,0.012430845759809017,5.383691787719727,0.0,0.44232022762298584,0.5031496286392212,30.590126037597656
490,65660,40000,8.637496948242188,0.00024120761372614652,0.011925638653337955,8.625329971313477,0.004731013439595699,3.8395636081695557,0.0,0.31762051582336426,0.342008501291275,18.757110595703125,5.775646059191786e-05,0.5595614314079285,0.0,0.19318586587905884,0.19663488864898682,6.573383808135986,0.009404269978404045,7.119565963745117,0.0,0.4420551657676697,0.48738211393356323,30.940837860107422
491,65794,40000,8.893145561218262,0.0003468033974058926,0.010594977997243404,8.882204055786133,0.004616537597030401,3.979448080062866,0.0,0.3310738205909729,0.35032209753990173,19.019577026367188,0.0007627836894243956,0.6788036227226257,0.0,0.2203906774520874,0.21862804889678955,7.487982749938965,0.008470291271805763,7.280092716217041,0.0,0.4417569637298584,0.4820161461830139,30.551170349121094
492,65928,40000,8.159004211425781,0.00015567723312415183,0.006902541499584913,8.151946067810059,0.0045599257573485374,3.619980573654175,0.0,0.31828373670578003,0.3425515592098236,18.665388107299805,8.326998795382679e-06,0.48475173115730286,0.0,0.19834694266319275,0.197634756565094,6.785917282104492,0.009111524559557438,6.755209445953369,0.0,0.4382205605506897,0.4874683618545532,30.544858932495117
493,66062,40000,8.69180679321289,0.00016673034406267107,0.00868480745702982,8.682954788208008,0.010085771791636944,3.332900047302246,0.0,0.3364641070365906,0.36475756764411926,19.774206161499023,7.842668128432706e-05,0.4754830598831177,0.0,0.20816752314567566,0.20342320203781128,7.028395175933838,0.020093116909265518,6.190317153930664,0.0,0.4647606611251831,0.5260919332504272,32.520015716552734
494,66196,40000,8.941142082214355,0.0002448770683258772,0.012819669209420681,8.928077697753906,0.005148057360202074,3.949232578277588,0.0,0.3228071630001068,0.34808677434921265,19.03104019165039,4.518800415098667e-05,0.5306465029716492,0.0,0.19850535690784454,0.20655393600463867,6.763906955718994,0.010250926949083805,7.367818832397461,0.0,0.4471089541912079,0.4896196126937866,31.298171997070312
495,66330,40000,14.609773635864258,0.00024405999283771962,0.007705317810177803,14.601823806762695,0.0011916928924620152,7.181742191314697,0.0,0.31043165922164917,0.32441580295562744,18.07697296142578,0.00025304139126092196,0.6078732013702393,0.0,0.2156268060207367,0.20297396183013916,7.4527130126953125,0.0021303442772477865,13.755611419677734,0.0,0.40523654222488403,0.4458576440811157,28.701234817504883
496,66464,40000,10.027128219604492,0.0001416842278558761,0.007590112276375294,10.019396781921387,0.010197682306170464,3.9899301528930664,0.0,0.3333754539489746,0.36388394236564636,19.969192504882812,1.0262429896101821e-05,0.4680962860584259,0.0,0.19810011982917786,0.2025793194770813,6.779489040374756,0.020385101437568665,7.511764049530029,0.0,0.468650758266449,0.5251885652542114,33.158897399902344
497,66598,40000,6.128235340118408,0.00044303404865786433,0.009657630696892738,6.118134498596191,0.006476643495261669,2.411402940750122,0.0,0.33029091358184814,0.34838253259658813,19.50893783569336,0.0001264068705495447,0.4430254399776459,0.0,0.2102232128381729,0.19532102346420288,7.265115737915039,0.012826880440115929,4.379780292510986,0.0,0.4503585994243622,0.5014440417289734,31.752761840820312
498,66732,40000,12.567298889160156,0.0003077629953622818,0.02201792038977146,12.544973373413086,0.003041096031665802,5.968377113342285,0.0,0.3035503029823303,0.3429919183254242,17.934335708618164,0.0001110801676986739,0.4994346499443054,0.0,0.19559083878993988,0.20957285165786743,6.769420146942139,0.005971111822873354,11.4373197555542,0.0,0.41150975227355957,0.47641098499298096,29.09925079345703
499,66866,40000,8.820035934448242,0.00019470257393550128,0.009901240468025208,8.809940338134766,0.0072342269122600555,3.6815476417541504,0.0,0.3288035988807678,0.3527219295501709,19.57855987548828,1.0386107533122413e-05,0.42827698588371277,0.0,0.20280660688877106,0.19841599464416504,6.844697952270508,0.014458067715168,6.934818267822266,0.0,0.4548006057739258,0.5070278644561768,32.31242370605469
500,67000,40000,11.772612571716309,0.00034183624666184187,0.007671579718589783,11.764598846435547,0.013069268316030502,4.575372695922852,0.0,0.3428018391132355,0.35557419061660767,20.31891441345215,0.0006917481659911573,0.36891186237335205,0.0,0.2041006237268448,0.17402052879333496,6.953951358795166,0.02544678933918476,8.78183364868164,0.0,0.48150303959846497,0.5371278524398804,33.683876037597656
501,67134,40000,7.624374866485596,0.00022062426432967186,0.015520456247031689,7.608633995056152,0.005699495784938335,3.234367609024048,0.0,0.3216499388217926,0.35807669162750244,19.086435317993164,0.0003614105808082968,0.4297442138195038,0.0,0.20485419034957886,0.2183806300163269,7.062297344207764,0.011037580668926239,6.0389909744262695,0.0,0.43844568729400635,0.497772753238678,31.110572814941406
502,67268,40000,24.279930114746094,0.00023492510081268847,0.006892928387969732,24.272802352905273,0.0194796584546566,10.188435554504395,0.0,0.35382336378097534,0.3708069324493408,21.090072631835938,0.0004964418476447463,0.5462799668312073,0.0,0.19993701577186584,0.1777191162109375,6.716913223266602,0.03846287354826927,19.830591201782227,0.0,0.5077097415924072,0.5638947486877441,35.463233947753906
503,67402,40000,7.843243598937988,0.00021714501781389117,0.01387142576277256,7.829154968261719,0.004789792932569981,3.435598373413086,0.0,0.3220580220222473,0.35123172402381897,19.003009796142578,0.00026747616357170045,0.5398843884468079,0.0,0.21147675812244415,0.21165162324905396,7.375629901885986,0.009312110021710396,6.33131217956543,0.0,0.43263930082321167,0.490811824798584,30.630388259887695
504,67536,40000,5.155187606811523,0.0002575820835772902,0.009932579472661018,5.144997596740723,0.005660361610352993,2.006462812423706,0.0,0.32350873947143555,0.3330952823162079,19.1571044921875,0.0006971516995690763,0.3716617524623871,0.0,0.20163792371749878,0.1736472249031067,6.8829121589660645,0.010623571462929249,3.641263723373413,0.0,0.4453795552253723,0.4925433397293091,31.431297302246094
505,67670,40000,13.133934020996094,0.00016547593986615539,0.007715041749179363,13.126053810119629,0.003135683946311474,6.249458312988281,0.0,0.3229069411754608,0.3471001982688904,18.663719177246094,0.0018916178960353136,1.4386368989944458,0.0,0.23197348415851593,0.22948414087295532,7.90147590637207,0.00437974976375699,11.060279846191406,0.0,0.4138404130935669,0.46471625566482544,29.42596435546875
506,67804,40000,10.472196578979492,0.00021986282081343234,0.009975891560316086,10.462000846862793,0.0020564834121614695,5.0253520011901855,0.0,0.3091849684715271,0.31254449486732483,18.106721878051758,0.0009079435258172452,0.3799370527267456,0.0,0.20448903739452362,0.17020416259765625,6.951608657836914,0.0032050232402980328,9.670766830444336,0.0,0.4138809144496918,0.4548848271369934,29.2618350982666
507,67938,40000,6.506766319274902,0.00014706322690472007,0.011994093656539917,6.494625091552734,0.00712607940658927,2.5347046852111816,0.0,0.32758402824401855,0.3620418608188629,19.475561141967773,0.0003148018440697342,0.38689112663269043,0.0,0.20753736793994904,0.21606206893920898,7.1385979652404785,0.013937356881797314,4.682518482208252,0.0,0.4476306736469269,0.5080216526985168,31.812522888183594
508,68072,40000,13.051547050476074,0.00018402560090180486,0.006803804077208042,13.044559478759766,0.0021046146284788847,6.3118181228637695,0.0,0.30584752559661865,0.34082701802253723,18.00019645690918,0.00045415046042762697,0.4307619333267212,0.0,0.2047891467809677,0.22076570987701416,6.936131477355957,0.00375507865101099,12.19287395477295,0.0,0.4069058895111084,0.4608883261680603,29.064260482788086
509,68206,40000,9.851529121398926,0.00020117443636991084,0.009053908288478851,9.842273712158203,0.004735776223242283,4.447559356689453,0.0,0.3320041298866272,0.3529628813266754,19.136802673339844,0.0014431749004870653,1.2234326601028442,0.0,0.23030854761600494,0.22290343046188354,7.852121353149414,0.008028377778828144,7.671685695648193,0.0,0.43369972705841064,0.4830223321914673,30.421485900878906
510,68340,40000,8.405598640441895,0.000281111424556002,0.009964591823518276,8.395353317260742,0.008940435014665127,3.303633213043213,0.0,0.3356561064720154,0.36493271589279175,19.839359283447266,0.00025870325043797493,0.42839646339416504,0.0,0.2112785279750824,0.21146726608276367,7.204216480255127,0.017622167244553566,6.178869724273682,0.0,0.46003368496894836,0.5183981657028198,32.47450256347656
511,68474,40000,7.869051933288574,0.0002101925783790648,0.006622631568461657,7.862219333648682,0.006632005795836449,3.267909049987793,0.0,0.32709312438964844,0.3491392135620117,19.28093910217285,8.480471296934411e-05,0.5136347413063049,0.0,0.20675057172775269,0.1937362551689148,7.095674991607666,0.013179207220673561,6.022183418273926,0.0,0.4474356770515442,0.5045421719551086,31.466201782226562
